Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,12,10,15,0,38,0,38,113,618,364,10.7,2.0116,1.5644,N/A
2019,12,10,15,30,30,0,30,97,565,285,10.4,1.5281,1.1825,N/A
2019,12,10,16,0,50,0,50,78,490,200,10.2,2.4339,1.8687,N/A
2019,12,10,16,30,13,0,13,56,363,114,9.8,0,0,N/A
2019,12,10,17,0,4,9,5,28,172,39,9.4,0,0,N/A
2019,12,10,17,30,1,5,1,2,7,2,9.4,0,0,N/A
2019,12,10,18,0,0,0,0,0,0,0,8.9,0,0,N/A
2019,12,10,18,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,10,19,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,10,19,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,10,20,0,0,0,0,0,0,0,8.1,0,0,N/A
2019,12,10,20,30,0,0,0,0,0,0,7.9,0,0,N/A
2019,12,10,21,0,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,10,21,30,0,0,0,0,0,0,7.5,0,0,N/A
2019,12,10,22,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,12,10,22,30,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,10,23,0,0,0,0,0,0,0,6.9,0,0,N/A
2019,12,10,23,30,0,0,0,0,0,0,6.8,0,0,N/A
2019,12,11,0,0,0,0,0,0,0,0,6.6,0,0,N/A
2019,12,11,0,30,0,0,0,0,0,0,6.4,0,0,N/A
2019,12,11,1,0,0,0,0,0,0,0,6.2,0,0,N/A
2019,12,11,1,30,0,0,0,0,0,0,6.1,0,0,N/A
2019,12,11,2,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,11,2,30,0,0,0,0,0,0,5.8,0,0,N/A
2019,12,11,3,0,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,3,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,4,0,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,4,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,5,0,0,0,0,0,0,0,5.6,0,0,N/A
2019,12,11,5,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,6,0,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,6,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,7,0,3,20,2,3,20,2,5.8,0,0,N/A
2019,12,11,7,30,28,316,49,28,316,49,6.1,0,0,N/A
2019,12,11,8,0,43,563,135,43,563,135,6.5,0,0,N/A
2019,12,11,8,30,54,702,231,54,702,231,7.1,11.259,8.6466,N/A
2019,12,11,9,0,61,794,327,61,794,327,7.8,16.6742,12.9051,N/A
2019,12,11,9,30,65,859,416,65,859,416,8.8,22.0403,17.1424,N/A
2019,12,11,10,0,67,906,494,67,906,494,9.8,26.9277,21.0081,N/A
2019,12,11,10,30,68,936,558,68,936,558,10.8,31.0408,24.2643,N/A
2019,12,11,11,0,66,963,609,66,963,609,11.8,34.3514,26.8853,N/A
2019,12,11,11,30,70,970,643,70,970,643,12.6,36.5826,28.6524,N/A
2019,12,11,12,0,74,971,660,74,971,660,13.4,37.7045,29.5411,N/A
2019,12,11,12,30,72,972,659,72,972,659,13.9,37.6458,29.495,N/A
2019,12,11,13,0,71,968,642,71,968,642,14.5,36.5193,28.6024,N/A
2019,12,11,13,30,69,958,608,69,958,608,14.7,34.2851,26.8328,N/A
2019,12,11,14,0,67,941,559,67,941,559,15,31.0828,24.2962,N/A
2019,12,11,14,30,66,910,494,66,910,494,14.9,26.9121,20.9947,N/A
2019,12,11,15,0,64,866,416,64,866,416,14.9,22.0216,17.1262,N/A
2019,12,11,15,30,58,812,328,58,812,328,14.1,16.7085,12.9298,N/A
2019,12,11,16,0,50,730,233,50,730,233,13.4,11.344,8.7099,N/A
2019,12,11,16,30,40,598,136,40,598,136,11.5,0,0,N/A
2019,12,11,17,0,25,365,49,25,365,49,9.6,0,0,N/A
2019,12,11,17,30,3,28,2,3,28,2,9.6,0,0,N/A
2019,12,11,18,0,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,11,18,30,0,0,0,0,0,0,8,0,0,N/A
2019,12,11,19,0,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,11,19,30,0,0,0,0,0,0,7.4,0,0,N/A
2019,12,11,20,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,11,20,30,0,0,0,0,0,0,6.8,0,0,N/A
2019,12,11,21,0,0,0,0,0,0,0,6.5,0,0,N/A
2019,12,11,21,30,0,0,0,0,0,0,6.2,0,0,N/A
2019,12,11,22,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,11,22,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,12,11,23,0,0,0,0,0,0,0,5.4,0,0,N/A
2019,12,11,23,30,0,0,0,0,0,0,5.3,0,0,N/A
2019,12,12,0,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,12,12,0,30,0,0,0,0,0,0,5,0,0,N/A
2019,12,12,1,0,0,0,0,0,0,0,4.9,0,0,N/A
2019,12,12,1,30,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,12,2,0,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,12,2,30,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,12,3,0,0,0,0,0,0,0,4.8,0,0,N/A
2019,12,12,3,30,0,0,0,0,0,0,4.7,0,0,N/A
2019,12,12,4,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,12,12,4,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,12,12,5,0,0,0,0,0,0,0,4.4,0,0,N/A
2019,12,12,5,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,12,12,6,0,0,0,0,0,0,0,4.4,0,0,N/A
2019,12,12,6,30,0,0,0,0,0,0,4.6,0,0,N/A
2019,12,12,7,0,3,15,2,3,15,2,4.8,0,0,N/A
2019,12,12,7,30,27,257,44,27,257,44,5.8,0,0,N/A
2019,12,12,8,0,48,481,125,48,481,125,6.7,0,0,N/A
2019,12,12,8,30,63,612,216,63,612,216,8.1,10.5164,8.0744,N/A
2019,12,12,9,0,76,691,306,76,691,306,9.4,15.585,12.0601,N/A
2019,12,12,9,30,86,743,388,86,743,388,10.8,20.5362,15.9707,N/A
2019,12,12,10,0,141,546,398,96,774,460,12.2,21.678,16.9112,N/A
2019,12,12,10,30,135,671,485,104,795,519,13.2,26.9622,21.0749,N/A
2019,12,12,11,0,165,609,507,113,803,564,14.2,28.5828,22.3695,N/A
2019,12,12,11,30,238,385,465,123,797,592,14.9,26.4439,20.7108,N/A
2019,12,12,12,0,246,370,469,134,778,603,15.5,26.784,20.9845,N/A
2019,12,12,12,30,251,368,473,137,772,602,15.9,27.0125,21.1634,N/A
2019,12,12,13,0,264,220,394,139,756,584,16.3,22.4072,17.5493,N/A
2019,12,12,13,30,238,127,309,136,738,551,16.4,17.4212,13.6342,N/A
2019,12,12,14,0,213,104,267,132,711,503,16.6,14.8447,11.6034,N/A
2019,12,12,14,30,184,267,310,124,678,443,16.5,16.8871,13.1739,N/A
2019,12,12,15,0,163,255,267,113,632,370,16.5,14.1351,10.993,N/A
2019,12,12,15,30,132,121,172,99,571,289,16.1,8.7634,6.7817,N/A
2019,12,12,16,0,94,114,123,81,483,202,15.7,5.99,4.5993,N/A
2019,12,12,16,30,58,68,69,59,348,115,14.6,0,0,N/A
2019,12,12,17,0,29,128,37,30,151,40,13.6,0,0,N/A
2019,12,12,17,30,2,5,2,2,5,2,13.6,0,0,N/A
2019,12,12,18,0,0,0,0,0,0,0,12.6,0,0,N/A
2019,12,12,18,30,0,0,0,0,0,0,12.3,0,0,N/A
2019,12,12,19,0,0,0,0,0,0,0,12,0,0,N/A
2019,12,12,19,30,0,0,0,0,0,0,11.7,0,0,N/A
2019,12,12,20,0,0,0,0,0,0,0,11.4,0,0,N/A
2019,12,12,20,30,0,0,0,0,0,0,11.1,0,0,N/A
2019,12,12,21,0,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,12,21,30,0,0,0,0,0,0,10.4,0,0,N/A
2019,12,12,22,0,0,0,0,0,0,0,10,0,0,N/A
2019,12,12,22,30,0,0,0,0,0,0,9.8,0,0,N/A
2019,12,12,23,0,0,0,0,0,0,0,9.7,0,0,N/A
2019,12,12,23,30,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,13,0,0,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,13,0,30,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,13,1,0,0,0,0,0,0,0,9.6,0,0,N/A
2019,12,13,1,30,0,0,0,0,0,0,9.7,0,0,N/A
2019,12,13,2,0,0,0,0,0,0,0,9.8,0,0,N/A
2019,12,13,2,30,0,0,0,0,0,0,10,0,0,N/A
2019,12,13,3,0,0,0,0,0,0,0,10.1,0,0,N/A
2019,12,13,3,30,0,0,0,0,0,0,10.3,0,0,N/A
2019,12,13,4,0,0,0,0,0,0,0,10.4,0,0,N/A
2019,12,13,4,30,0,0,0,0,0,0,10.4,0,0,N/A
2019,12,13,5,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,13,5,30,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,13,6,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,12,13,6,30,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,13,7,0,0,0,0,0,0,0,10.7,0,0,N/A
2019,12,13,7,30,26,198,39,26,198,39,12.3,0,0,N/A
2019,12,13,8,0,50,445,120,50,445,120,14,0,0,N/A
2019,12,13,8,30,64,596,212,64,596,212,15.3,10.3104,7.9144,N/A
2019,12,13,9,0,74,696,304,74,696,304,16.6,15.4662,11.9663,N/A
2019,12,13,9,30,81,762,389,81,762,389,17.9,20.57,15.9953,N/A
2019,12,13,10,0,155,458,369,86,810,465,19.2,20.0829,15.6656,N/A
2019,12,13,10,30,201,351,384,89,844,528,19.9,21.3345,16.6751,N/A
2019,12,13,11,0,237,300,405,90,868,577,20.6,22.8204,17.8589,N/A
2019,12,13,11,30,252,332,447,92,882,610,21,25.4102,19.9005,N/A
2019,12,13,12,0,239,418,491,91,889,626,21.4,28.031,21.9608,N/A
2019,12,13,12,30,170,640,555,90,893,628,21.7,31.6874,24.8256,N/A
2019,12,13,13,0,169,624,536,87,892,612,21.9,30.4776,23.8697,N/A
2019,12,13,13,30,144,678,525,85,882,581,22,29.5948,23.1613,N/A
2019,12,13,14,0,96,806,517,81,865,533,22,28.7428,22.4667,N/A
2019,12,13,14,30,78,838,472,78,838,472,21.9,25.7119,20.0583,N/A
2019,12,13,15,0,72,801,398,72,801,398,21.7,21.072,16.388,N/A
2019,12,13,15,30,65,747,314,65,747,314,20.7,16.0011,12.3831,N/A
2019,12,13,16,0,56,665,223,56,665,223,19.7,10.8627,8.3412,N/A
2019,12,13,16,30,51,358,109,44,534,130,17.9,0,0,N/A
2019,12,13,17,0,22,83,28,26,309,47,16,0,0,N/A
2019,12,13,17,30,3,21,2,3,21,2,16,0,0,N/A
2019,12,13,18,0,0,0,0,0,0,0,15,0,0,N/A
2019,12,13,18,30,0,0,0,0,0,0,14.6,0,0,N/A
2019,12,13,19,0,0,0,0,0,0,0,14.2,0,0,N/A
2019,12,13,19,30,0,0,0,0,0,0,13.7,0,0,N/A
2019,12,13,20,0,0,0,0,0,0,0,13.3,0,0,N/A
2019,12,13,20,30,0,0,0,0,0,0,12.7,0,0,N/A
2019,12,13,21,0,0,0,0,0,0,0,12.2,0,0,N/A
2019,12,13,21,30,0,0,0,0,0,0,11.6,0,0,N/A
2019,12,13,22,0,0,0,0,0,0,0,11,0,0,N/A
2019,12,13,22,30,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,13,23,0,0,0,0,0,0,0,10.2,0,0,N/A
2019,12,13,23,30,0,0,0,0,0,0,9.9,0,0,N/A
2019,12,14,0,0,0,0,0,0,0,0,9.7,0,0,N/A
2019,12,14,0,30,0,0,0,0,0,0,9.5,0,0,N/A
2019,12,14,1,0,0,0,0,0,0,0,9.3,0,0,N/A
2019,12,14,1,30,0,0,0,0,0,0,9.2,0,0,N/A
2019,12,14,2,0,0,0,0,0,0,0,9.1,0,0,N/A
2019,12,14,2,30,0,0,0,0,0,0,9,0,0,N/A
2019,12,14,3,0,0,0,0,0,0,0,8.9,0,0,N/A
2019,12,14,3,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,12,14,4,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,12,14,4,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,12,14,5,0,0,0,0,0,0,0,8,0,0,N/A
2019,12,14,5,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,14,6,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,12,14,6,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,14,7,0,0,0,0,0,0,0,7.2,0,0,N/A
2019,12,14,7,30,24,283,41,24,283,41,8.9,0,0,N/A
2019,12,14,8,0,41,540,125,41,540,125,10.6,0,0,N/A
2019,12,14,8,30,52,679,219,52,679,219,11.9,10.6404,8.1659,N/A
2019,12,14,9,0,60,766,312,60,766,312,13.3,15.8558,12.2658,N/A
2019,12,14,9,30,66,824,398,66,824,398,15,21.0262,16.3482,N/A
2019,12,14,10,0,70,865,473,70,865,473,16.7,25.7248,20.065,N/A
2019,12,14,10,30,74,892,537,74,892,537,18.1,29.8186,23.305,N/A
2019,12,14,11,0,77,911,586,77,911,586,19.5,33.0047,25.828,N/A
2019,12,14,11,30,78,923,619,78,923,619,20.2,35.1753,27.5475,N/A
2019,12,14,12,0,79,929,637,79,929,637,20.9,36.3553,28.4818,N/A
2019,12,14,12,30,79,928,637,79,928,637,21.3,36.3599,28.4857,N/A
2019,12,14,13,0,80,920,621,80,920,621,21.7,35.3046,27.6497,N/A
2019,12,14,13,30,79,907,588,79,907,588,21.7,33.143,25.9379,N/A
2019,12,14,14,0,76,886,539,76,886,539,21.8,29.9642,23.4213,N/A
2019,12,14,14,30,73,858,477,73,858,477,21.5,25.986,20.2722,N/A
2019,12,14,15,0,69,817,402,69,817,402,21.2,21.2871,16.5556,N/A
2019,12,14,15,30,63,757,316,63,757,316,20.2,16.1074,12.4658,N/A
2019,12,14,16,0,55,667,223,55,667,223,19.1,10.8672,8.3455,N/A
2019,12,14,16,30,44,530,130,44,530,130,17.2,0,0,N/A
2019,12,14,17,0,27,297,47,27,297,47,15.4,0,0,N/A
2019,12,14,17,30,3,19,2,3,19,2,15.4,0,0,N/A
2019,12,14,18,0,0,0,0,0,0,0,14.4,0,0,N/A
2019,12,14,18,30,0,0,0,0,0,0,14.2,0,0,N/A
2019,12,14,19,0,0,0,0,0,0,0,13.9,0,0,N/A
2019,12,14,19,30,0,0,0,0,0,0,13.7,0,0,N/A
2019,12,14,20,0,0,0,0,0,0,0,13.5,0,0,N/A
2019,12,14,20,30,0,0,0,0,0,0,13.5,0,0,N/A
2019,12,14,21,0,0,0,0,0,0,0,13.5,0,0,N/A
2019,12,14,21,30,0,0,0,0,0,0,13.7,0,0,N/A
2019,12,14,22,0,0,0,0,0,0,0,13.9,0,0,N/A
2019,12,14,22,30,0,0,0,0,0,0,14.2,0,0,N/A
2019,12,14,23,0,0,0,0,0,0,0,14.6,0,0,N/A
2019,12,14,23,30,0,0,0,0,0,0,14.9,0,0,N/A
2019,12,15,0,0,0,0,0,0,0,0,15.1,0,0,N/A
2019,12,15,0,30,0,0,0,0,0,0,15.4,0,0,N/A
2019,12,15,1,0,0,0,0,0,0,0,15.7,0,0,N/A
2019,12,15,1,30,0,0,0,0,0,0,15.9,0,0,N/A
2019,12,15,2,0,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,2,30,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,3,0,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,3,30,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,4,0,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,4,30,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,5,0,0,0,0,0,0,0,16.2,0,0,N/A
2019,12,15,5,30,0,0,0,0,0,0,16.4,0,0,N/A
2019,12,15,6,0,0,0,0,0,0,0,16.6,0,0,N/A
2019,12,15,6,30,0,0,0,0,0,0,17.2,0,0,N/A
2019,12,15,7,0,0,0,0,0,0,0,17.7,0,0,N/A
2019,12,15,7,30,27,141,35,27,141,35,18.8,0,0,N/A
2019,12,15,8,0,54,377,112,54,377,112,19.8,0,0,N/A
2019,12,15,8,30,70,546,203,70,546,203,20.7,9.8534,7.5602,N/A
2019,12,15,9,0,92,533,266,78,660,294,21.5,13.5033,10.4442,N/A
2019,12,15,9,30,132,415,298,85,730,378,22.5,15.7297,12.2289,N/A
2019,12,15,10,0,196,224,300,90,780,452,23.4,16.3042,12.7162,N/A
2019,12,15,10,30,147,583,449,93,814,514,24.1,24.9183,19.4742,N/A
2019,12,15,11,0,139,669,512,95,839,563,24.9,28.8242,22.5557,N/A
2019,12,15,11,30,161,623,526,95,854,595,25.3,29.8799,23.3996,N/A
2019,12,15,12,0,251,310,437,94,863,612,25.7,24.9344,19.5339,N/A
2019,12,15,12,30,267,269,429,95,863,613,25.9,24.4832,19.1807,N/A
2019,12,15,13,0,232,379,455,93,857,597,26.1,25.8638,20.2557,N/A
2019,12,15,13,30,219,358,420,91,843,564,26,23.6724,18.5261,N/A
2019,12,15,14,0,218,219,332,89,822,518,25.9,18.4566,14.4265,N/A
2019,12,15,14,30,174,301,316,85,790,457,25.5,17.2173,13.4317,N/A
2019,12,15,15,0,100,617,352,81,743,384,25.1,18.6437,14.5002,N/A
2019,12,15,15,30,81,625,290,74,677,301,24.4,14.7875,11.4449,N/A
2019,12,15,16,0,65,581,212,65,581,212,23.7,10.3347,7.9371,N/A
2019,12,15,16,30,51,433,122,51,433,122,22.9,0,0,N/A
2019,12,15,17,0,29,198,43,29,198,43,22,0,0,N/A
2019,12,15,17,30,2,8,2,2,8,2,22,0,0,N/A
2019,12,15,18,0,0,0,0,0,0,0,21.1,0,0,N/A
2019,12,15,18,30,0,0,0,0,0,0,20.9,0,0,N/A
2019,12,15,19,0,0,0,0,0,0,0,20.6,0,0,N/A
2019,12,15,19,30,0,0,0,0,0,0,20.5,0,0,N/A
2019,12,15,20,0,0,0,0,0,0,0,20.5,0,0,N/A
2019,12,15,20,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,15,21,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,15,21,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,15,22,0,0,0,0,0,0,0,20.3,0,0,N/A
2019,12,15,22,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,15,23,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,15,23,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,0,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,0,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,1,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,1,30,0,0,0,0,0,0,20.5,0,0,N/A
2019,12,16,2,0,0,0,0,0,0,0,20.5,0,0,N/A
2019,12,16,2,30,0,0,0,0,0,0,20.5,0,0,N/A
2019,12,16,3,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,3,30,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,4,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,4,30,0,0,0,0,0,0,20.3,0,0,N/A
2019,12,16,5,0,0,0,0,0,0,0,20.3,0,0,N/A
2019,12,16,5,30,0,0,0,0,0,0,20.2,0,0,N/A
2019,12,16,6,0,0,0,0,0,0,0,20.2,0,0,N/A
2019,12,16,6,30,0,0,0,0,0,0,20.3,0,0,N/A
2019,12,16,7,0,0,0,0,0,0,0,20.4,0,0,N/A
2019,12,16,7,30,16,5,16,25,113,31,20.9,0,0,N/A
2019,12,16,8,0,46,4,47,53,331,103,21.4,0,0,N/A
2019,12,16,8,30,86,33,94,71,482,188,21.8,4.5583,3.4966,N/A
2019,12,16,9,0,128,76,153,85,581,274,22.2,7.7591,6.0004,N/A
2019,12,16,9,30,115,46,133,95,648,354,22.5,7.0142,5.4526,N/A
2019,12,16,10,0,169,33,184,105,694,426,22.8,9.9934,7.7936,N/A
2019,12,16,10,30,210,46,234,111,725,485,22.8,12.9799,10.1436,N/A
2019,12,16,11,0,189,20,200,118,743,532,22.8,11.2551,8.8071,N/A
2019,12,16,11,30,115,8,120,129,739,561,22.3,6.8146,5.3365,N/A
2019,12,16,12,0,171,52,202,142,721,574,21.9,11.5228,9.0269,N/A
2019,12,16,12,30,176,17,186,145,717,575,21,10.6133,8.3146,N/A
2019,12,16,13,0,218,28,234,147,703,560,20.2,13.2996,10.4157,N/A
2019,12,16,13,30,187,12,194,143,690,530,19.2,10.9339,8.5569,N/A
2019,12,16,14,0,148,11,154,138,669,487,18.3,8.5617,6.6922,N/A
2019,12,16,14,30,53,0,53,128,641,430,17.3,2.8881,2.2531,N/A
2019,12,16,15,0,47,0,47,116,601,361,16.3,2.4899,1.9366,N/A
2019,12,16,15,30,34,0,34,102,537,282,15.3,1.7343,1.3424,N/A
2019,12,16,16,0,26,0,26,85,446,198,14.3,1.268,0.9739,N/A
2019,12,16,16,30,16,0,16,62,312,113,13.5,0,0,N/A
2019,12,16,17,0,8,5,8,31,131,40,12.6,0,0,N/A
2019,12,16,17,30,2,5,2,2,5,2,12.6,0,0,N/A
2019,12,16,18,0,0,0,0,0,0,0,11.6,0,0,N/A
2019,12,16,18,30,0,0,0,0,0,0,11.1,0,0,N/A
2019,12,16,19,0,0,0,0,0,0,0,10.6,0,0,N/A
2019,12,16,19,30,0,0,0,0,0,0,10,0,0,N/A
2019,12,16,20,0,0,0,0,0,0,0,9.5,0,0,N/A
2019,12,16,20,30,0,0,0,0,0,0,8.9,0,0,N/A
2019,12,16,21,0,0,0,0,0,0,0,8.2,0,0,N/A
2019,12,16,21,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,12,16,22,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,12,16,22,30,0,0,0,0,0,0,6.5,0,0,N/A
2019,12,16,23,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,16,23,30,0,0,0,0,0,0,5.4,0,0,N/A
2019,12,17,0,0,0,0,0,0,0,0,5,0,0,N/A
2019,12,17,0,30,0,0,0,0,0,0,4.7,0,0,N/A
2019,12,17,1,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,12,17,1,30,0,0,0,0,0,0,4.1,0,0,N/A
2019,12,17,2,0,0,0,0,0,0,0,3.8,0,0,N/A
2019,12,17,2,30,0,0,0,0,0,0,3.7,0,0,N/A
2019,12,17,3,0,0,0,0,0,0,0,3.5,0,0,N/A
2019,12,17,3,30,0,0,0,0,0,0,3.4,0,0,N/A
2019,12,17,4,0,0,0,0,0,0,0,3.3,0,0,N/A
2019,12,17,4,30,0,0,0,0,0,0,3.2,0,0,N/A
2019,12,17,5,0,0,0,0,0,0,0,3.1,0,0,N/A
2019,12,17,5,30,0,0,0,0,0,0,3,0,0,N/A
2019,12,17,6,0,0,0,0,0,0,0,3,0,0,N/A
2019,12,17,6,30,0,0,0,0,0,0,3,0,0,N/A
2019,12,17,7,0,0,0,0,0,0,0,3.1,0,0,N/A
2019,12,17,7,30,25,223,37,25,223,37,3.7,0,0,N/A
2019,12,17,8,0,45,484,118,45,484,118,4.3,0,0,N/A
2019,12,17,8,30,63,588,204,60,633,212,5.1,9.8846,7.5811,N/A
2019,12,17,9,0,69,730,305,69,730,305,6,15.4533,11.949,N/A
2019,12,17,9,30,78,780,388,76,795,392,6.9,20.4464,15.8927,N/A
2019,12,17,10,0,80,842,469,80,842,469,7.8,25.4571,19.8523,N/A
2019,12,17,10,30,84,875,534,84,875,534,8.6,29.6059,23.1354,N/A
2019,12,17,11,0,86,898,585,86,898,585,9.5,32.9082,25.7497,N/A
2019,12,17,11,30,86,919,622,86,919,622,10.1,35.3127,27.6529,N/A
2019,12,17,12,0,84,932,642,84,932,642,10.7,36.6142,28.6829,N/A
2019,12,17,12,30,82,937,644,82,937,644,11.1,36.7424,28.7842,N/A
2019,12,17,13,0,79,940,631,79,940,631,11.5,35.862,28.0855,N/A
2019,12,17,13,30,76,933,600,76,933,600,11.6,33.8161,26.4645,N/A
2019,12,17,14,0,72,922,554,72,922,554,11.7,30.8031,24.0775,N/A
2019,12,17,14,30,68,901,493,68,901,493,11.6,26.8697,20.9626,N/A
2019,12,17,15,0,63,870,419,63,870,419,11.5,22.2044,17.2705,N/A
2019,12,17,15,30,58,821,334,58,821,334,11.1,17.045,13.1936,N/A
2019,12,17,16,0,49,749,240,49,749,240,10.6,11.7107,8.9956,N/A
2019,12,17,16,30,47,323,100,40,626,144,9.5,0,0,N/A
2019,12,17,17,0,25,413,55,25,413,55,8.3,0,0,N/A
2019,12,17,17,30,4,36,3,4,36,3,8.3,0,0,N/A
2019,12,17,18,0,0,0,0,0,0,0,6.8,0,0,N/A
2019,12,17,18,30,0,0,0,0,0,0,6.3,0,0,N/A
2019,12,17,19,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,12,17,19,30,0,0,0,0,0,0,5.5,0,0,N/A
2019,12,17,20,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,12,17,20,30,0,0,0,0,0,0,4.7,0,0,N/A
2019,12,17,21,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,12,17,21,30,0,0,0,0,0,0,3.9,0,0,N/A
2019,12,17,22,0,0,0,0,0,0,0,3.5,0,0,N/A
2019,12,17,22,30,0,0,0,0,0,0,3.2,0,0,N/A
2019,12,17,23,0,0,0,0,0,0,0,2.9,0,0,N/A
2019,12,17,23,30,0,0,0,0,0,0,2.7,0,0,N/A
2019,12,18,0,0,0,0,0,0,0,0,2.4,0,0,N/A
2019,12,18,0,30,0,0,0,0,0,0,2.2,0,0,N/A
2019,12,18,1,0,0,0,0,0,0,0,1.9,0,0,N/A
2019,12,18,1,30,0,0,0,0,0,0,1.7,0,0,N/A
2019,12,18,2,0,0,0,0,0,0,0,1.5,0,0,N/A
2019,12,18,2,30,0,0,0,0,0,0,1.3,0,0,N/A
2019,12,18,3,0,0,0,0,0,0,0,1,0,0,N/A
2019,12,18,3,30,0,0,0,0,0,0,0.8,0,0,N/A
2019,12,18,4,0,0,0,0,0,0,0,0.6,0,0,N/A
2019,12,18,4,30,0,0,0,0,0,0,0.4,0,0,N/A
2019,12,18,5,0,0,0,0,0,0,0,0.2,0,0,N/A
2019,12,18,5,30,0,0,0,0,0,0,0,0,0,N/A
2019,12,18,6,0,0,0,0,0,0,0,-0.2,0,0,N/A
2019,12,18,6,30,0,0,0,0,0,0,0,0,0,N/A
2019,12,18,7,0,0,0,0,0,0,0,0.2,0,0,N/A
2019,12,18,7,30,22,374,42,22,374,42,2,0,0,N/A
2019,12,18,8,0,35,653,132,35,653,132,3.7,0,0,N/A
2019,12,18,8,30,45,787,233,45,787,233,5.2,11.28,8.6496,N/A
2019,12,18,9,0,51,864,329,51,864,329,6.6,16.654,12.8756,N/A
2019,12,18,9,30,57,910,417,57,910,417,8.8,21.9589,17.0669,N/A
2019,12,18,10,0,60,948,496,60,948,496,10.9,26.9067,20.9814,N/A
2019,12,18,10,30,63,973,563,63,973,563,11.7,31.1997,24.3799,N/A
2019,12,18,11,0,66,990,615,66,990,615,12.6,34.5856,27.0615,N/A
2019,12,18,11,30,69,999,651,69,999,651,13,36.9492,28.9338,N/A
