Year,Month,Day,Hour,Minute,GHI,ClearskyGHI,SolarZenithAngle,Temperature,GlobalHorizontalUVIrradiance(280-400nm),GlobalHorizontalUVIrradiance(295-385nm)
2019,7,29,8,30,563,563,53.97,22.2,32.0086,25.0685
2019,7,29,9,0,643,643,48.8,23,37.306,29.2645
2019,7,29,9,30,716,716,43.8,23.5,42.1928,33.1359
2019,7,29,10,0,780,780,39.06,24,46.5127,36.5586
2019,7,29,10,30,823,833,34.74,24.2,49.5124,38.9392
2019,7,29,11,0,875,875,31.04,24.4,52.9739,41.6784
2019,7,29,11,30,848,903,28.22,24.6,51.5518,40.5701
2019,7,29,12,0,869,917,26.58,24.7,52.9425,41.6701
2019,7,29,12,30,906,918,26.36,24.7,55.212,43.4571
2019,7,29,13,0,895,906,27.59,24.7,54.4553,42.8573
2019,7,29,13,30,844,881,30.09,24.6,51.1715,40.264
2019,7,29,14,0,818,843,33.56,24.4,49.3165,38.7905
2019,7,29,14,30,796,796,37.73,24,47.6049,37.4244
2019,7,29,15,0,739,739,42.36,23.6,43.7171,34.3424
2019,7,29,15,30,609,672,47.3,23.1,35.5119,27.8677
2019,7,29,16,0,590,598,52.43,22.6,33.7643,26.4577
2019,7,29,16,30,514,514,57.68,22,28.7049,22.4463
2019,7,29,17,0,420,426,62.98,21.4,22.7245,17.7154
2019,7,29,17,30,333,333,68.27,21.4,17.3066,13.4292
2019,7,29,18,0,238,242,73.52,19.7,11.795,9.0876
2019,7,29,18,30,153,153,78.68,18.4,7.3025,5.5748
2019,7,29,19,0,75,75,83.68,17.1,0,0
2019,7,29,19,30,16,16,88.39,16.6,0,0
2019,7,29,20,0,0,0,93.39,16,0,0
2019,7,29,20,30,0,0,97.82,15.7,0,0
2019,7,29,21,0,0,0,101.93,15.5,0,0
2019,7,29,21,30,0,0,105.67,15.2,0,0
2019,7,29,22,0,0,0,108.96,15,0,0
2019,7,29,22,30,0,0,111.74,14.6,0,0
2019,7,29,23,0,0,0,113.93,14.3,0,0
2019,7,29,23,30,0,0,115.48,14,0,0
2019,7,30,0,0,0,0,116.32,13.7,0,0
2019,7,30,0,30,0,0,116.44,13.5,0,0
2019,7,30,1,0,0,0,115.82,13.2,0,0
2019,7,30,1,30,0,0,114.49,12.9,0,0
2019,7,30,2,0,0,0,112.5,12.6,0,0
2019,7,30,2,30,0,0,109.9,12.4,0,0
2019,7,30,3,0,0,0,106.77,12.2,0,0
2019,7,30,3,30,0,0,103.16,12,0,0
2019,7,30,4,0,0,0,99.16,11.7,0,0
2019,7,30,4,30,0,0,94.83,12.2,0,0
2019,7,30,5,0,6,6,89.72,12.6,0,0
2019,7,30,5,30,54,54,85.22,13.6,0,0
2019,7,30,6,0,127,127,80.29,14.7,0,0
2019,7,30,6,30,214,214,75.18,15.7,10.4483,8.0269
2019,7,30,7,0,306,306,69.96,16.8,15.6709,12.136
2019,7,30,7,30,400,400,64.68,17.5,21.3856,16.6503
2019,7,30,8,0,492,492,59.39,18.2,27.2204,21.2671
2019,7,30,8,30,580,580,54.13,18.9,32.9518,25.8056
2019,7,30,9,0,662,662,48.96,19.5,38.3869,30.1111
2019,7,30,9,30,735,735,43.96,20.1,43.2931,33.9989
2019,7,30,10,0,798,798,39.24,20.7,47.5668,37.3861
2019,7,30,10,30,852,852,34.93,21.2,51.2389,40.2961
2019,7,30,11,0,894,894,31.24,21.6,54.1072,42.5692
2019,7,30,11,30,923,923,28.44,22,56.0943,44.144
2019,7,30,12,0,940,940,26.82,22.4,57.2507,45.0601
2019,7,30,12,30,941,941,26.6,22.7,57.3276,45.1214
2019,7,30,13,0,927,927,27.83,22.9,56.3842,44.3745
2019,7,30,13,30,902,902,30.31,23,54.6699,43.0158
2019,7,30,14,0,864,864,33.77,23.2,52.0705,40.9557
2019,7,30,14,30,814,814,37.92,23.2,48.6617,38.2541
2019,7,30,15,0,752,752,42.54,23.1,44.4652,34.9289
2019,7,30,15,30,680,680,47.47,23,39.6301,31.0981
2019,7,30,16,0,599,599,52.6,22.9,34.2553,26.841
2019,7,30,16,30,513,513,57.85,22.7,28.6234,22.3808
2019,7,30,17,0,423,423,63.14,22.6,22.862,17.8206
2019,7,30,17,30,330,330,68.44,22.6,17.126,13.2866
2019,7,30,18,0,237,237,73.69,21.3,11.727,9.0326
2019,7,30,18,30,149,149,78.85,20.3,7.1082,5.4251
2019,7,30,19,0,71,71,83.86,19.2,0,0
2019,7,30,19,30,15,15,88.56,18.8,0,0
2019,7,30,20,0,0,0,93.58,18.3,0,0
2019,7,30,20,30,0,0,98.02,17.8,0,0
2019,7,30,21,0,0,0,102.14,17.3,0,0
2019,7,30,21,30,0,0,105.89,16.7,0,0
2019,7,30,22,0,0,0,109.19,16,0,0
2019,7,30,22,30,0,0,111.97,15.4,0,0
2019,7,30,23,0,0,0,114.17,14.8,0,0
2019,7,30,23,30,0,0,115.72,14.3,0,0
2019,7,31,0,0,0,0,116.56,13.9,0,0
2019,7,31,0,30,0,0,116.68,13.5,0,0
2019,7,31,1,0,0,0,116.06,13.2,0,0
2019,7,31,1,30,0,0,114.73,13,0,0
2019,7,31,2,0,0,0,112.73,12.7,0,0
2019,7,31,2,30,0,0,110.12,12.5,0,0
2019,7,31,3,0,0,0,106.98,12.3,0,0
2019,7,31,3,30,0,0,103.36,12.2,0,0
2019,7,31,4,0,0,0,99.35,12,0,0
2019,7,31,4,30,0,0,95.01,12.6,0,0
2019,7,31,5,0,5,5,89.87,13.3,0,0
2019,7,31,5,30,50,50,85.39,14.7,0,0
2019,7,31,6,0,120,120,80.45,16.1,0,0
2019,7,31,6,30,204,204,75.34,17,9.9464,7.6391
2019,7,31,7,0,293,293,70.11,17.8,14.985,11.6027
2019,7,31,7,30,384,384,64.83,19,20.5077,15.9648
2019,7,31,8,0,466,473,59.54,20.1,25.7598,20.1244
2019,7,31,8,30,554,560,54.28,20.8,31.4536,24.631
2019,7,31,9,0,609,640,49.12,21.5,35.2938,27.6837
2019,7,31,9,30,630,712,44.13,22,37.0907,29.1271
2019,7,31,10,0,703,773,39.42,22.5,41.8869,32.921
2019,7,31,10,30,785,825,35.13,22.8,47.1918,37.1124
2019,7,31,11,0,791,864,31.46,23.1,47.8567,37.6507
2019,7,31,11,30,813,894,28.67,23.2,49.3933,38.8699
2019,7,31,12,0,857,913,27.06,23.4,52.1794,41.0679
2019,7,31,12,30,890,914,26.85,23.6,54.2033,42.6615
2019,7,31,13,0,849,902,28.07,23.8,51.6232,40.6267
2019,7,31,13,30,869,877,30.54,24,52.6514,41.4267
2019,7,31,14,0,838,838,33.98,24.2,50.4846,39.7074
2019,7,31,14,30,787,787,38.12,24.3,47.0274,36.9683
2019,7,31,15,0,723,723,42.73,24.3,42.729,33.5639
2019,7,31,15,30,649,649,47.66,24.7,37.7998,29.6605
2019,7,31,16,0,567,567,52.78,25,32.4011,25.3865
2019,7,31,16,30,481,481,58.02,24.1,26.8137,20.964
2019,7,31,17,0,362,391,63.32,23.2,19.5411,15.23
2019,7,31,17,30,237,302,68.61,23.2,12.2817,9.5265
2019,7,31,18,0,178,214,73.86,22,8.7938,6.7715
2019,7,31,18,30,125,130,79.03,21.5,5.9609,4.5482
2019,7,31,19,0,45,60,84.04,21.1,0,0
2019,7,31,19,30,8,12,88.73,19.9,0,0
2019,7,31,20,0,0,0,93.78,18.7,0,0
2019,7,31,20,30,0,0,98.22,18.3,0,0
2019,7,31,21,0,0,0,102.35,18,0,0
2019,7,31,21,30,0,0,106.11,17.7,0,0
2019,7,31,22,0,0,0,109.42,17.4,0,0
2019,7,31,22,30,0,0,112.21,17.1,0,0
2019,7,31,23,0,0,0,114.41,16.9,0,0
2019,7,31,23,30,0,0,115.96,16.9,0,0
2019,8,1,0,0,0,0,116.81,16.9,0,0
2019,8,1,0,30,0,0,116.93,17,0,0
2019,8,1,1,0,0,0,116.3,17.1,0,0
2019,8,1,1,30,0,0,114.97,17.1,0,0
2019,8,1,2,0,0,0,112.96,17.1,0,0
2019,8,1,2,30,0,0,110.34,17,0,0
2019,8,1,3,0,0,0,107.19,17,0,0
2019,8,1,3,30,0,0,103.57,16.8,0,0
2019,8,1,4,0,0,0,99.55,16.6,0,0
2019,8,1,4,30,0,0,95.2,16.8,0,0
2019,8,1,5,0,4,4,90.02,17.1,0,0
2019,8,1,5,30,41,41,85.56,18,0,0
2019,8,1,6,0,106,106,80.62,18.9,0,0
2019,8,1,6,30,185,185,75.5,19.8,9.0078,6.9163
2019,8,1,7,0,272,272,70.27,20.6,13.891,10.7534
2019,8,1,7,30,360,360,64.99,21.9,19.2033,14.9474
2019,8,1,8,0,448,448,59.7,23.1,24.7419,19.3275
2019,8,1,8,30,533,533,54.44,23.8,30.2395,23.6788
2019,8,1,9,0,612,612,49.29,24.4,35.4463,27.802
2019,8,1,9,30,684,684,44.31,25,40.2494,31.6064
2019,8,1,10,0,747,747,39.61,25.5,44.4892,34.9652
2019,8,1,10,30,798,798,35.33,26,47.9552,37.7118
2019,8,1,11,0,838,838,31.67,26.4,50.6832,39.8736
2019,8,1,11,30,872,872,28.9,26.8,52.9607,41.6764
2019,8,1,12,0,895,895,27.31,27.2,54.4754,42.8741
2019,8,1,12,30,896,896,27.1,27.4,54.5512,42.9345
2019,8,1,13,0,883,883,28.31,27.7,53.6729,42.239
2019,8,1,13,30,858,858,30.77,27.7,51.9665,40.8869
2019,8,1,14,0,821,821,34.2,27.7,49.4409,38.8855
2019,8,1,14,30,772,772,38.33,27.6,46.1101,36.2461
2019,8,1,15,0,711,711,42.93,27.5,41.9975,32.9881
2019,8,1,15,30,636,641,47.84,27.3,37.0205,29.0478
2019,8,1,16,0,559,564,52.96,27.1,31.9198,25.0079
2019,8,1,16,30,478,480,58.2,26.9,26.6207,20.8113
2019,8,1,17,0,385,393,63.49,26.6,20.7584,16.1767
2019,8,1,17,30,274,303,68.79,26.6,14.1771,10.9945
2019,8,1,18,0,195,215,74.05,24.6,9.617,7.4029
2019,8,1,18,30,118,132,79.21,23.5,5.6255,4.2911
2019,8,1,19,0,50,60,84.23,22.5,0,0
2019,8,1,19,30,11,11,88.91,21.9,0,0
2019,8,1,20,0,0,0,93.98,21.3,0,0
2019,8,1,20,30,0,0,98.43,20.9,0,0
2019,8,1,21,0,0,0,102.57,20.6,0,0
2019,8,1,21,30,0,0,106.33,20.3,0,0
2019,8,1,22,0,0,0,109.65,20.1,0,0
2019,8,1,22,30,0,0,112.45,19.9,0,0
2019,8,1,23,0,0,0,114.66,19.7,0,0
2019,8,1,23,30,0,0,116.21,19.6,0,0
2019,8,2,0,0,0,0,117.06,19.5,0,0
2019,8,2,0,30,0,0,117.18,19.4,0,0
2019,8,2,1,0,0,0,116.55,19.3,0,0
2019,8,2,1,30,0,0,115.21,19.1,0,0
2019,8,2,2,0,0,0,113.19,18.9,0,0
2019,8,2,2,30,0,0,110.57,18.8,0,0
2019,8,2,3,0,0,0,107.4,18.6,0,0
2019,8,2,3,30,0,0,103.77,18.4,0,0
2019,8,2,4,0,0,0,99.74,18.2,0,0
2019,8,2,4,30,0,0,95.39,18.5,0,0
2019,8,2,5,0,3,4,90.18,18.8,0,0
2019,8,2,5,30,40,41,85.72,19.5,0,0
2019,8,2,6,0,88,106,80.78,20.3,0,0
2019,8,2,6,30,184,186,75.66,21.3,8.9472,6.8677
2019,8,2,7,0,265,273,70.43,22.3,13.5139,10.4593
2019,8,2,7,30,324,362,65.15,23.4,17.2624,13.4349
2019,8,2,8,0,413,450,59.86,24.4,22.7878,17.7994
2019,8,2,8,30,491,536,54.61,25,27.8352,21.7948
2019,8,2,9,0,463,617,49.46,25.6,26.8001,21.0195
2019,8,2,9,30,557,688,44.48,26.1,32.7603,25.7246
2019,8,2,10,0,660,750,39.79,26.6,39.2913,30.8792
2019,8,2,10,30,655,802,35.53,27,39.3467,30.9413
2019,8,2,11,0,482,842,31.89,27.5,29.1415,22.9258
2019,8,2,11,30,474,869,29.14,27.9,28.7785,22.6461
2019,8,2,12,0,337,882,27.56,28.2,20.5052,16.138
2019,8,2,12,30,399,883,27.35,28.3,24.2844,19.1126
2019,8,2,13,0,616,871,28.56,28.4,37.4305,29.456
2019,8,2,13,30,782,845,31.01,28.3,47.3458,37.2505
2019,8,2,14,0,642,807,34.43,28.2,38.6453,30.3938
2019,8,2,14,30,348,754,38.54,28,20.7758,16.3309
2019,8,2,15,0,245,690,43.13,27.8,14.464,11.3607
2019,8,2,15,30,314,622,48.04,27.6,18.2652,14.3309
2019,8,2,16,0,320,547,53.15,27.4,18.2579,14.3034
2019,8,2,16,30,330,465,58.39,27.3,18.3594,14.3516
2019,8,2,17,0,201,379,63.68,27.2,10.8232,8.4332
2019,8,2,17,30,196,291,68.98,27.2,10.1247,7.8501
2019,8,2,18,0,160,206,74.23,26.1,7.8779,6.0624
2019,8,2,18,30,81,126,79.4,25.6,3.8609,2.9443
2019,8,2,19,0,32,56,84.42,25.1,0,0
2019,8,2,19,30,5,9,89.09,25,0,0
2019,8,2,20,0,0,0,94.19,24.8,0,0
2019,8,2,20,30,0,0,98.65,24.5,0,0
2019,8,2,21,0,0,0,102.79,24.2,0,0
2019,8,2,21,30,0,0,106.56,23.8,0,0
2019,8,2,22,0,0,0,109.89,23.4,0,0
2019,8,2,22,30,0,0,112.7,23,0,0
2019,8,2,23,0,0,0,114.91,22.7,0,0
2019,8,2,23,30,0,0,116.47,22.2,0,0
2019,8,3,0,0,0,0,117.32,21.7,0,0
2019,8,3,0,30,0,0,117.43,21.4,0,0
2019,8,3,1,0,0,0,116.81,21,0,0
2019,8,3,1,30,0,0,115.46,20.7,0,0
2019,8,3,2,0,0,0,113.43,20.4,0,0
2019,8,3,2,30,0,0,110.8,20.2,0,0
2019,8,3,3,0,0,0,107.62,20,0,0
2019,8,3,3,30,0,0,103.98,19.9,0,0
2019,8,3,4,0,0,0,99.94,19.8,0,0
2019,8,3,4,30,0,0,95.57,19.9,0,0
2019,8,3,5,0,2,3,90.93,19.9,0,0
2019,8,3,5,30,10,38,85.89,20.7,0,0
2019,8,3,6,0,25,102,80.95,21.5,0,0
2019,8,3,6,30,45,180,75.82,22,2.1853,1.6769
2019,8,3,7,0,39,266,70.59,22.6,1.986,1.5367
2019,8,3,7,30,120,355,65.31,23.4,6.3859,4.9693
2019,8,3,8,0,299,443,60.02,24.2,16.4823,12.8731
2019,8,3,8,30,320,528,54.77,25.1,18.1279,14.1931
2019,8,3,9,0,313,608,49.63,26,18.1065,14.2004
2019,8,3,9,30,308,680,44.66,26.5,18.1058,14.2169
2019,8,3,10,0,323,744,39.98,27,19.2204,15.1049
2019,8,3,10,30,360,796,35.73,27.6,21.6173,16.9989
2019,8,3,11,0,620,838,32.12,28.2,37.4709,29.4778
2019,8,3,11,30,630,866,29.38,28.5,38.2366,30.0883
2019,8,3,12,0,460,881,27.81,28.9,27.98,22.0203
2019,8,3,12,30,537,883,27.62,29.1,32.6719,25.7133
2019,8,3,13,0,694,871,28.82,29.4,42.1547,33.173
2019,8,3,13,30,835,846,31.26,29.4,50.5348,39.7585
2019,8,3,14,0,803,809,34.66,29.5,48.3163,37.9989
2019,8,3,14,30,737,763,38.76,29.4,43.978,34.5679
2019,8,3,15,0,461,707,43.34,29.3,27.2004,21.3636
2019,8,3,15,30,351,637,48.24,29,20.4037,16.0079
2019,8,3,16,0,272,560,53.34,28.8,15.5066,12.1472
2019,8,3,16,30,279,476,58.58,28.7,15.506,12.1199
2019,8,3,17,0,121,387,63.87,28.7,6.5068,5.0692
2019,8,3,17,30,31,298,69.17,28.7,1.5987,1.2393
2019,8,3,18,0,15,209,74.42,27.3,0.7373,0.5672
2019,8,3,18,30,15,126,79.6,26.2,0.7149,0.5451
2019,8,3,19,0,24,56,84.61,25.2,0,0
2019,8,3,19,30,8,8,89.28,24.6,0,0
2019,8,3,20,0,0,0,94.4,24,0,0
2019,8,3,20,30,0,0,98.87,23.5,0,0
2019,8,3,21,0,0,0,103.02,23.1,0,0
2019,8,3,21,30,0,0,106.8,22.7,0,0
2019,8,3,22,0,0,0,110.13,22.3,0,0
2019,8,3,22,30,0,0,112.95,22,0,0
2019,8,3,23,0,0,0,115.17,21.8,0,0
2019,8,3,23,30,0,0,116.73,21.6,0,0
2019,8,4,0,0,0,0,117.59,21.5,0,0
2019,8,4,0,30,0,0,117.7,21.3,0,0
2019,8,4,1,0,0,0,117.06,21.1,0,0
2019,8,4,1,30,0,0,115.71,20.9,0,0
2019,8,4,2,0,0,0,113.67,20.8,0,0
2019,8,4,2,30,0,0,111.03,20.6,0,0
2019,8,4,3,0,0,0,107.84,20.5,0,0
2019,8,4,3,30,0,0,104.19,20.1,0,0
2019,8,4,4,0,0,0,100.14,19.7,0,0
2019,8,4,4,30,0,0,95.77,19.7,0,0
2019,8,4,5,0,2,2,91.12,19.6,0,0
2019,8,4,5,30,38,38,86.07,20.6,0,0
2019,8,4,6,0,102,102,81.12,21.6,0,0
2019,8,4,6,30,181,181,75.99,22.5,8.7778,6.7336
2019,8,4,7,0,268,268,70.76,23.5,13.626,10.5415
2019,8,4,7,30,358,358,65.47,24.7,19.0282,14.8051
2019,8,4,8,0,446,446,60.18,25.8,24.5624,19.1822
2019,8,4,8,30,532,532,54.94,26.4,30.114,23.576
2019,8,4,9,0,612,612,49.8,27,35.3813,27.7471
2019,8,4,9,30,683,683,44.84,27.4,40.1294,31.5087
2019,8,4,10,0,744,744,40.18,27.8,44.2516,34.7753
2019,8,4,10,30,796,796,35.94,28.1,47.7787,37.5701
2019,8,4,11,0,835,835,32.34,28.3,50.4464,39.6845
2019,8,4,11,30,856,864,29.63,28.6,51.9344,40.866
2019,8,4,12,0,856,882,28.07,28.9,52.0488,40.9617
2019,8,4,12,30,785,883,27.88,29,47.7439,37.5744
2019,8,4,13,0,749,872,29.08,29.2,45.4787,35.788
2019,8,4,13,30,798,846,31.51,29.2,48.2763,37.9807
2019,8,4,14,0,733,808,34.89,29.2,44.0856,34.6706
2019,8,4,14,30,660,758,38.98,29,39.364,30.9402
2019,8,4,15,0,593,698,43.55,28.9,34.9687,27.4638
2019,8,4,15,30,413,628,48.44,28.7,23.9914,18.8218
2019,8,4,16,0,368,550,53.54,28.5,20.9615,16.4192
2019,8,4,16,30,322,467,58.77,28.1,17.8771,13.9718
2019,8,4,17,0,284,380,64.06,27.7,15.2517,11.8804
2019,8,4,17,30,219,290,69.36,27.7,11.2753,8.7383
2019,8,4,18,0,108,202,74.62,26,5.299,4.075
2019,8,4,18,30,88,121,79.79,24.8,4.1948,3.1974
2019,8,4,19,0,46,51,84.82,23.6,0,0
2019,8,4,19,30,7,7,89.46,23.3,0,0
2019,8,4,20,0,0,0,94.62,23,0,0
2019,8,4,20,30,0,0,99.1,22.9,0,0
2019,8,4,21,0,0,0,103.26,22.7,0,0
2019,8,4,21,30,0,0,107.04,22.6,0,0
2019,8,4,22,0,0,0,110.38,22.4,0,0
2019,8,4,22,30,0,0,113.21,22.3,0,0
2019,8,4,23,0,0,0,115.43,22.1,0,0
2019,8,4,23,30,0,0,117,21.9,0,0
2019,8,5,0,0,0,0,117.85,21.7,0,0
2019,8,5,0,30,0,0,117.96,21.5,0,0
2019,8,5,1,0,0,0,117.32,21.4,0,0
2019,8,5,1,30,0,0,115.96,21.2,0,0
2019,8,5,2,0,0,0,113.92,21.1,0,0
2019,8,5,2,30,0,0,111.26,20.9,0,0
2019,8,5,3,0,0,0,108.07,20.7,0,0
2019,8,5,3,30,0,0,104.4,20.4,0,0
2019,8,5,4,0,0,0,100.35,20.2,0,0
2019,8,5,4,30,0,0,95.96,20.3,0,0
2019,8,5,5,0,2,2,91.3,20.5,0,0
2019,8,5,5,30,34,34,86.24,21.3,0,0
2019,8,5,6,0,93,96,81.29,22,0,0
2019,8,5,6,30,172,173,76.16,22.4,8.3301,6.3882
2019,8,5,7,0,220,258,70.92,22.7,11.1692,8.639
2019,8,5,7,30,202,346,65.64,23.3,10.7228,8.3418
2019,8,5,8,0,261,434,60.35,23.8,14.3595,11.213
2019,8,5,8,30,381,517,55.1,24.2,21.5506,16.8707
2019,8,5,9,0,423,595,49.97,24.7,24.4396,19.1653
2019,8,5,9,30,572,665,45.03,25.2,33.589,26.3723
2019,8,5,10,0,650,725,40.37,25.7,38.6432,30.367
2019,8,5,10,30,606,776,36.15,26.1,36.3593,28.5898
2019,8,5,11,0,511,815,32.57,26.5,30.8601,24.2761
2019,8,5,11,30,245,836,29.88,26.7,14.8589,11.6919
2019,8,5,12,0,76,843,28.34,27,4.6195,3.6354
2019,8,5,12,30,133,845,28.15,27.2,8.0861,6.3636
2019,8,5,13,0,255,836,29.35,27.5,15.4774,12.1791
2019,8,5,13,30,434,813,31.76,27.6,26.245,20.6473
2019,8,5,14,0,732,780,35.14,27.8,44.0048,34.606
2019,8,5,14,30,676,737,39.21,27.5,40.2974,31.6727
2019,8,5,15,0,199,684,43.77,27.3,11.7277,9.2104
2019,8,5,15,30,50,613,48.65,26.7,2.9024,2.2769
2019,8,5,16,0,41,533,53.75,26,2.3333,1.8275
2019,8,5,16,30,44,451,58.97,25.3,2.4401,1.9069
2019,8,5,17,0,266,365,64.26,24.5,14.2647,11.1098
2019,8,5,17,30,271,277,69.56,24.5,13.9279,10.7915
2019,8,5,18,0,130,194,74.82,23.4,6.3671,4.8947
2019,8,5,18,30,68,117,80,22.7,3.2424,2.4709
2019,8,5,19,0,26,51,85.02,22,0,0
2019,8,5,19,30,4,7,89.65,21.3,0,0
2019,8,5,20,0,0,0,94.85,20.6,0,0
2019,8,5,20,30,0,0,99.33,20,0,0
2019,8,5,21,0,0,0,103.5,19.5,0,0
2019,8,5,21,30,0,0,107.29,19,0,0
2019,8,5,22,0,0,0,110.64,18.6,0,0
2019,8,5,22,30,0,0,113.47,18.2,0,0
2019,8,5,23,0,0,0,115.7,17.8,0,0
2019,8,5,23,30,0,0,117.27,17.6,0,0
2019,8,6,0,0,0,0,118.13,17.3,0,0
2019,8,6,0,30,0,0,118.23,17.1,0,0
2019,8,6,1,0,0,0,117.59,17,0,0
2019,8,6,1,30,0,0,116.22,16.9,0,0
2019,8,6,2,0,0,0,114.17,16.8,0,0
2019,8,6,2,30,0,0,111.5,16.6,0,0
2019,8,6,3,0,0,0,108.29,16.5,0,0
2019,8,6,3,30,0,0,104.62,16.3,0,0
2019,8,6,4,0,0,0,100.55,16.2,0,0
2019,8,6,4,30,0,0,96.15,16.3,0,0
2019,8,6,5,0,2,2,91.49,16.4,0,0
2019,8,6,5,30,36,36,86.41,17.3,0,0
2019,8,6,6,0,101,101,81.46,18.3,0,0
2019,8,6,6,30,183,183,76.32,19.2,8.8519,6.7863
2019,8,6,7,0,271,271,71.09,20.1,13.7369,10.6226
2019,8,6,7,30,363,363,65.8,21.7,19.2456,14.97
2019,8,6,8,0,453,453,60.51,23.2,24.8989,19.4412
2019,8,6,8,30,540,540,55.27,24.3,30.52,23.8907
2019,8,6,9,0,619,619,50.15,25.4,35.7401,28.0257
2019,8,6,9,30,691,691,45.21,25.9,40.5554,31.8407
2019,8,6,10,0,755,755,40.57,26.4,44.8641,35.2544
2019,8,6,10,30,807,807,36.37,26.8,48.3979,38.0548
2019,8,6,11,0,846,846,32.81,27.2,51.0707,40.1736
2019,8,6,11,30,827,875,30.13,27.4,50.1378,39.4505
2019,8,6,12,0,751,890,28.61,27.6,45.6304,35.9088
2019,8,6,12,30,846,890,28.43,27.7,51.4154,40.462
2019,8,6,13,0,807,876,29.62,27.7,48.9622,38.5273
2019,8,6,13,30,843,851,32.02,27.7,50.9566,40.0873
2019,8,6,14,0,812,812,35.38,27.8,48.7919,38.3695
2019,8,6,14,30,658,760,39.44,27.7,39.2039,30.8121
2019,8,6,15,0,471,697,43.99,27.5,27.7406,21.7851
2019,8,6,15,30,383,626,48.87,27.1,22.2157,17.4267
2019,8,6,16,0,385,547,53.96,26.8,21.8896,17.1436
2019,8,6,16,30,441,465,59.18,26.4,24.4278,19.0875
2019,8,6,17,0,379,379,64.46,26,20.2953,15.8042
2019,8,6,17,30,289,289,69.76,26,14.8267,11.4851
2019,8,6,18,0,202,202,75.03,24.2,9.8752,7.5887
2019,8,6,18,30,121,121,80.21,23,0,0
2019,8,6,19,0,51,51,85.23,21.7,0,0
2019,8,6,19,30,5,5,89.84,21.2,0,0
2019,8,6,20,0,0,0,95.07,20.7,0,0
2019,8,6,20,30,0,0,99.56,20.3,0,0
2019,8,6,21,0,0,0,103.74,19.9,0,0
2019,8,6,21,30,0,0,107.54,19.7,0,0
2019,8,6,22,0,0,0,110.9,19.5,0,0
2019,8,6,22,30,0,0,113.74,19.5,0,0
2019,8,6,23,0,0,0,115.97,19.6,0,0
2019,8,6,23,30,0,0,117.55,19.5,0,0
2019,8,7,0,0,0,0,118.4,19.5,0,0
2019,8,7,0,30,0,0,118.51,19.4,0,0
2019,8,7,1,0,0,0,117.86,19.3,0,0
2019,8,7,1,30,0,0,116.48,19.1,0,0
2019,8,7,2,0,0,0,114.42,18.9,0,0
2019,8,7,2,30,0,0,111.74,19,0,0
2019,8,7,3,0,0,0,108.52,19,0,0
2019,8,7,3,30,0,0,104.84,19.1,0,0
2019,8,7,4,0,0,0,100.76,19.3,0,0
2019,8,7,4,30,0,0,96.35,19.4,0,0
2019,8,7,5,0,1,1,91.68,19.4,0,0
2019,8,7,5,30,28,28,86.58,19.9,0,0
2019,8,7,6,0,86,86,81.63,20.4,0,0
2019,8,7,6,30,160,160,76.49,20.5,7.7295,5.9239
2019,8,7,7,0,241,241,71.25,20.6,12.1983,9.4307
2019,8,7,7,30,329,329,65.97,21.1,17.4202,13.548
2019,8,7,8,0,419,419,60.68,21.5,23.0065,17.9618
2019,8,7,8,30,508,508,55.45,22.7,28.6871,22.4543
2019,8,7,9,0,595,595,50.33,24,34.3314,26.9197
2019,8,7,9,30,670,670,45.4,24.8,39.3007,30.8544
2019,8,7,10,0,736,736,40.77,25.7,43.714,34.3495
2019,8,7,10,30,789,789,36.59,26.3,47.2975,37.1885
2019,8,7,11,0,831,831,33.04,26.9,50.1455,39.4448
2019,8,7,11,30,860,860,30.39,27.3,52.118,41.0076
2019,8,7,12,0,876,876,28.88,27.7,53.2052,41.8688
2019,8,7,12,30,879,879,28.71,27.9,53.4001,42.0229
2019,8,7,13,0,867,867,29.89,28,52.5816,41.3743
2019,8,7,13,30,842,842,32.29,28,50.8736,40.0208
2019,8,7,14,0,805,805,35.64,28,48.3471,38.0185
2019,8,7,14,30,755,755,39.68,27.7,44.9584,35.3335
2019,8,7,15,0,694,694,44.22,27.5,40.8482,32.0773
2019,8,7,15,30,625,625,49.09,27.1,36.2248,28.4142
2019,8,7,16,0,520,548,54.17,26.7,29.5377,23.1316
2019,8,7,16,30,463,463,59.39,26.1,25.6159,20.0136
2019,8,7,17,0,374,374,64.67,25.5,19.997,15.5693
2019,8,7,17,30,285,285,69.97,25.5,14.5941,11.302
2019,8,7,18,0,196,196,75.24,23.5,9.5645,7.3472
2019,8,7,18,30,114,114,80.42,22.3,0,0
2019,8,7,19,0,43,46,85.45,21.1,0,0
2019,8,7,19,30,4,5,90.03,20.5,0,0
2019,8,7,20,0,0,0,95.31,19.9,0,0
2019,8,7,20,30,0,0,99.8,19.3,0,0
2019,8,7,21,0,0,0,103.99,18.8,0,0
2019,8,7,21,30,0,0,107.8,18.2,0,0
2019,8,7,22,0,0,0,111.17,17.6,0,0
2019,8,7,22,30,0,0,114.01,17.1,0,0
2019,8,7,23,0,0,0,116.25,16.5,0,0
2019,8,7,23,30,0,0,117.83,16.1,0,0
2019,8,8,0,0,0,0,118.69,15.6,0,0
2019,8,8,0,30,0,0,118.79,15.1,0,0
2019,8,8,1,0,0,0,118.13,14.7,0,0
2019,8,8,1,30,0,0,116.75,14.3,0,0
